Date,Transaction_ID,Product_Name,Category,Quantity,Unit_Price,Gross_Revenue,Discount_Applied,Net_Revenue,Net_Profit
2026-05-11,TXN-905589,Workstation Pro Setup,Electronics,7,850,5950,941.66,5008.34,2803.76
2026-08-03,TXN-359418,Cybersecurity Firewall V4,Software,9,600,5400,1524.22,3875.7799999999997,2183.7
2026-07-13,TXN-794491,Enterprise Server Suite,Electronics,7,1200,8400,1354.82,7045.18,4203.200000000001
2026-07-07,TXN-692610,AI Analytics API Token,SaaS,27,250,6750,174.0,6576.0,3023.17
2026-01-02,TXN-591860,Cybersecurity Firewall V4,Software,5,600,3000,307.51,2692.49,1102.1399999999999
2026-04-03,TXN-300065,Workstation Pro Setup,Electronics,13,850,11050,159.59,10890.41,5043.49
2026-05-01,TXN-738464,Cloud Workspace Pro,SaaS,10,45,450,21.83,428.17,186.75000000000003
2026-02-20,TXN-317912,Cybersecurity Firewall V4,Software,13,600,7800,498.5,7301.5,3493.36
2026-04-25,TXN-607750,AI Analytics API Token,SaaS,16,250,4000,305.01,3694.99,1784.7299999999998
2026-07-24,TXN-789566,Enterprise Server Suite,Electronics,6,1200,7200,1472.08,5727.92,2315.29
2026-03-10,TXN-417455,Enterprise Server Suite,Electronics,8,1200,9600,1250.12,8349.880000000001,3892.2700000000013
2026-04-26,TXN-600653,Workstation Pro Setup,Electronics,13,850,11050,1885.76,9164.24,3929.34
2026-08-12,TXN-490732,Workstation Pro Setup,Electronics,9,850,7650,155.89,7494.11,4472.599999999999
2026-07-07,TXN-279006,AI Analytics API Token,SaaS,36,250,9000,710.02,8289.98,4586.53
2026-03-10,TXN-703910,Enterprise Server Suite,Electronics,10,1200,12000,2621.03,9378.97,5389.529999999999
2026-01-04,TXN-270457,Cloud Workspace Pro,SaaS,9,45,405,7.72,397.28,204.39999999999998
2026-07-29,TXN-411072,Cybersecurity Firewall V4,Software,7,600,4200,1075.0,3125.0,1511.67
2026-06-02,TXN-462681,Cybersecurity Firewall V4,Software,1,600,600,85.42,514.58,271.55000000000007
2026-05-22,TXN-728151,Cybersecurity Firewall V4,Software,4,600,2400,420.77,1979.23,872.0999999999999
2026-03-18,TXN-957617,Cloud Workspace Pro,SaaS,27,45,1215,61.71,1153.29,679.1899999999999
2026-03-14,TXN-718821,Enterprise Server Suite,Electronics,13,1200,15600,2831.64,12768.36,5317.330000000001
2026-08-15,TXN-424809,Cybersecurity Firewall V4,Software,2,600,1200,120.26,1079.74,624.78
2026-03-29,TXN-464765,Cybersecurity Firewall V4,Software,11,600,6600,604.1,5995.9,3395.0499999999997
2026-05-07,TXN-953415,Enterprise Server Suite,Electronics,7,1200,8400,678.6,7721.4,3792.5799999999995
2026-01-12,TXN-830896,AI Analytics API Token,SaaS,25,250,6250,603.45,5646.55,2961.79
2026-02-01,TXN-862945,Enterprise Server Suite,Electronics,6,1200,7200,823.98,6376.02,2857.0700000000006
2026-05-17,TXN-964358,Workstation Pro Setup,Electronics,5,850,4250,17.98,4232.02,2184.63
2026-08-13,TXN-241774,Enterprise Server Suite,Electronics,5,1200,6000,307.47,5692.53,2570.7499999999995
2026-08-25,TXN-608670,Cloud Workspace Pro,SaaS,18,45,810,83.02,726.98,409.5
2026-05-02,TXN-804397,AI Analytics API Token,SaaS,35,250,8750,246.57,8503.43,4647.08
2026-08-20,TXN-835733,Workstation Pro Setup,Electronics,10,850,8500,333.17,8166.83,3358.58
2026-04-01,TXN-717508,Enterprise Server Suite,Electronics,11,1200,13200,3046.84,10153.16,4985.5599999999995
2026-01-26,TXN-621397,Enterprise Server Suite,Electronics,12,1200,14400,1632.86,12767.14,7563.129999999999
2026-04-16,TXN-929374,AI Analytics API Token,SaaS,34,250,8500,96.6,8403.4,5035.45
2026-01-11,TXN-706603,Enterprise Server Suite,Electronics,7,1200,8400,1070.42,7329.58,3957.87
2026-01-15,TXN-840970,AI Analytics API Token,SaaS,41,250,10250,205.73,10044.27,4258.46
2026-06-03,TXN-812917,Workstation Pro Setup,Electronics,2,850,1700,210.99,1489.01,703.3
2026-02-19,TXN-703841,AI Analytics API Token,SaaS,30,250,7500,399.64,7100.36,3590.91
2026-05-03,TXN-329937,Cybersecurity Firewall V4,Software,11,600,6600,1550.66,5049.34,2859.83
2026-05-22,TXN-258571,Cloud Workspace Pro,SaaS,39,45,1755,261.56,1493.44,843.83
2026-07-23,TXN-100294,AI Analytics API Token,SaaS,43,250,10750,67.63,10682.37,6009.160000000001
2026-01-25,TXN-707317,Cybersecurity Firewall V4,Software,10,600,6000,1301.99,4698.01,2690.9700000000003
2026-05-29,TXN-420580,Workstation Pro Setup,Electronics,4,850,3400,204.8,3195.2,1758.0099999999998
2026-01-04,TXN-580674,Workstation Pro Setup,Electronics,14,850,11900,1071.15,10828.85,6053.93
2026-04-11,TXN-283024,Cybersecurity Firewall V4,Software,10,600,6000,544.72,5455.28,2771.2999999999997
2026-03-22,TXN-405218,AI Analytics API Token,SaaS,35,250,8750,447.95,8302.05,4106.179999999999
2026-05-20,TXN-889404,Workstation Pro Setup,Electronics,12,850,10200,403.29,9796.71,5253.349999999999
2026-03-22,TXN-930445,Workstation Pro Setup,Electronics,14,850,11900,52.32,11847.68,5206.59
2026-03-11,TXN-812932,AI Analytics API Token,SaaS,28,250,7000,94.94,6905.06,3941.9200000000005
2026-04-30,TXN-485781,Cloud Workspace Pro,SaaS,44,45,1980,278.43,1701.57,785.4699999999999
2026-01-24,TXN-153915,Enterprise Server Suite,Electronics,2,1200,2400,505.32,1894.68,1057.49
2026-08-20,TXN-566389,Workstation Pro Setup,Electronics,7,850,5950,479.01,5470.99,2275.89
2026-08-22,TXN-631661,AI Analytics API Token,SaaS,33,250,8250,764.5,7485.5,3767.17
2026-07-29,TXN-663508,Workstation Pro Setup,Electronics,8,850,6800,927.23,5872.77,2479.7700000000004
2026-07-19,TXN-617473,Workstation Pro Setup,Electronics,11,850,9350,1742.2,7607.8,4405.17
2026-01-30,TXN-942843,Cloud Workspace Pro,SaaS,41,45,1845,220.97,1624.03,744.7099999999999
2026-06-16,TXN-498825,Workstation Pro Setup,Electronics,14,850,11900,419.93,11480.07,4693.2699999999995
2026-07-29,TXN-719330,Workstation Pro Setup,Electronics,9,850,7650,885.2,6764.8,2825.8700000000003
2026-04-18,TXN-305671,Cloud Workspace Pro,SaaS,24,45,1080,25.78,1054.22,557.86
2026-03-08,TXN-233177,Cybersecurity Firewall V4,Software,7,600,4200,119.51,4080.49,2004.2299999999996
2026-01-09,TXN-330168,AI Analytics API Token,SaaS,22,250,5500,93.06,5406.94,3041.3699999999994
2026-04-26,TXN-420847,Workstation Pro Setup,Electronics,9,850,7650,709.63,6940.37,3922.73
2026-01-27,TXN-788340,Cloud Workspace Pro,SaaS,8,45,360,29.69,330.31,157.26
2026-05-03,TXN-728580,Enterprise Server Suite,Electronics,10,1200,12000,1418.97,10581.03,5248.860000000001
2026-04-15,TXN-234917,Cloud Workspace Pro,SaaS,15,45,675,91.43,583.5699999999999,344.2099999999999
2026-04-17,TXN-743784,AI Analytics API Token,SaaS,44,250,11000,989.46,10010.54,4122.580000000001
2026-04-21,TXN-702294,Cloud Workspace Pro,SaaS,33,45,1485,122.38,1362.62,656.5499999999998
2026-07-19,TXN-609163,Cybersecurity Firewall V4,Software,6,600,3600,393.73,3206.27,1382.75
2026-05-07,TXN-778387,Cybersecurity Firewall V4,Software,3,600,1800,274.8,1525.2,896.07
2026-02-02,TXN-386305,Cybersecurity Firewall V4,Software,1,600,600,77.78,522.22,212.38000000000005
2026-05-17,TXN-511377,AI Analytics API Token,SaaS,11,250,2750,197.41,2552.59,1024.8000000000002
2026-01-25,TXN-421199,AI Analytics API Token,SaaS,28,250,7000,260.21,6739.79,4020.0
2026-01-08,TXN-152021,AI Analytics API Token,SaaS,39,250,9750,758.46,8991.54,4707.320000000001
2026-06-14,TXN-983435,AI Analytics API Token,SaaS,32,250,8000,293.87,7706.13,3813.08
2026-05-07,TXN-754287,Enterprise Server Suite,Electronics,1,1200,1200,157.28,1042.72,485.76
2026-08-09,TXN-264244,Enterprise Server Suite,Electronics,1,1200,1200,280.02,919.98,418.86
2026-07-05,TXN-654636,Cybersecurity Firewall V4,Software,5,600,3000,26.37,2973.63,1416.5800000000002
2026-03-06,TXN-362512,Workstation Pro Setup,Electronics,9,850,7650,652.24,6997.76,3579.5800000000004
2026-08-21,TXN-786296,AI Analytics API Token,SaaS,15,250,3750,175.01,3574.99,2107.3099999999995
2026-01-11,TXN-201735,Workstation Pro Setup,Electronics,7,850,5950,501.6,5448.4,3166.18
2026-05-09,TXN-721747,Workstation Pro Setup,Electronics,13,850,11050,632.68,10417.32,5734.8099999999995
2026-06-08,TXN-396412,AI Analytics API Token,SaaS,27,250,6750,281.95,6468.05,3786.29
2026-03-16,TXN-698411,Enterprise Server Suite,Electronics,10,1200,12000,2129.21,9870.79,5907.950000000001
2026-01-07,TXN-208775,AI Analytics API Token,SaaS,43,250,10750,989.83,9760.17,3965.71
2026-07-20,TXN-967619,Enterprise Server Suite,Electronics,2,1200,2400,567.01,1832.99,852.85
2026-03-30,TXN-436497,Workstation Pro Setup,Electronics,1,850,850,92.07,757.9300000000001,359.3500000000001
2026-01-28,TXN-314560,Workstation Pro Setup,Electronics,11,850,9350,1182.07,8167.93,4078.2300000000005
2026-01-20,TXN-894335,Cloud Workspace Pro,SaaS,16,45,720,66.47,653.53,366.92999999999995
2026-04-22,TXN-167300,AI Analytics API Token,SaaS,29,250,7250,28.58,7221.42,3262.19
2026-08-28,TXN-138744,Cloud Workspace Pro,SaaS,47,45,2115,33.71,2081.29,1176.48
2026-04-25,TXN-669405,AI Analytics API Token,SaaS,43,250,10750,787.84,9962.16,4964.43
2026-04-19,TXN-492144,Cybersecurity Firewall V4,Software,7,600,4200,711.84,3488.16,2031.4099999999999
2026-02-21,TXN-353807,AI Analytics API Token,SaaS,37,250,9250,641.4,8608.6,3459.55
2026-08-26,TXN-645648,AI Analytics API Token,SaaS,12,250,3000,132.18,2867.82,1229.18
2026-03-05,TXN-871279,AI Analytics API Token,SaaS,33,250,8250,481.03,7768.97,3169.4000000000005
2026-01-19,TXN-873931,Cybersecurity Firewall V4,Software,13,600,7800,2201.22,5598.780000000001,3305.7600000000007
2026-07-07,TXN-872783,Workstation Pro Setup,Electronics,7,850,5950,471.3,5478.7,3069.0
2026-05-20,TXN-483609,Enterprise Server Suite,Electronics,7,1200,8400,1600.06,6799.9400000000005,3393.0100000000007
2026-08-24,TXN-623512,AI Analytics API Token,SaaS,39,250,9750,327.94,9422.06,4547.5599999999995
2026-03-03,TXN-158453,Cybersecurity Firewall V4,Software,2,600,1200,139.41,1060.59,469.9699999999999
2026-06-08,TXN-919781,AI Analytics API Token,SaaS,14,250,3500,308.57,3191.43,1586.0199999999998
2026-05-28,TXN-861269,Cybersecurity Firewall V4,Software,7,600,4200,144.57,4055.43,2330.95
2026-02-15,TXN-663889,AI Analytics API Token,SaaS,24,250,6000,19.49,5980.51,2876.2900000000004
2026-06-11,TXN-790091,AI Analytics API Token,SaaS,44,250,11000,474.09,10525.91,5708.91
2026-02-03,TXN-728758,Cloud Workspace Pro,SaaS,11,45,495,7.03,487.97,289.58000000000004
2026-02-15,TXN-617537,Enterprise Server Suite,Electronics,13,1200,15600,1582.29,14017.71,8295.449999999999
2026-04-23,TXN-867842,Workstation Pro Setup,Electronics,12,850,10200,1801.71,8398.29,3446.3200000000006
2026-03-25,TXN-937946,Cloud Workspace Pro,SaaS,49,45,2205,177.98,2027.02,1187.6100000000001
2026-06-26,TXN-379365,Workstation Pro Setup,Electronics,7,850,5950,261.42,5688.58,2902.22
2026-05-03,TXN-886064,Enterprise Server Suite,Electronics,14,1200,16800,2729.8,14070.2,6320.990000000001
2026-08-20,TXN-831316,Workstation Pro Setup,Electronics,5,850,4250,618.43,3631.57,1721.4600000000003
2026-03-05,TXN-375375,AI Analytics API Token,SaaS,10,250,2500,28.1,2471.9,1350.4
2026-06-20,TXN-838157,Enterprise Server Suite,Electronics,1,1200,1200,181.14,1018.86,550.4000000000001
2026-02-24,TXN-145591,Enterprise Server Suite,Electronics,1,1200,1200,289.81,910.19,522.33
2026-02-24,TXN-114429,Enterprise Server Suite,Electronics,7,1200,8400,465.74,7934.26,3522.0600000000004
2026-03-12,TXN-311979,Enterprise Server Suite,Electronics,7,1200,8400,996.35,7403.65,4427.43
2026-02-04,TXN-401033,Workstation Pro Setup,Electronics,4,850,3400,380.54,3019.46,1642.98
2026-08-17,TXN-885372,Enterprise Server Suite,Electronics,12,1200,14400,109.65,14290.35,8314.48
2026-05-08,TXN-781505,Cybersecurity Firewall V4,Software,2,600,1200,75.39,1124.61,553.9599999999999
2026-04-13,TXN-666694,Workstation Pro Setup,Electronics,11,850,9350,882.08,8467.92,3455.2799999999997
2026-03-18,TXN-891494,Cybersecurity Firewall V4,Software,1,600,600,131.36,468.64,212.25
2026-04-12,TXN-819831,Cybersecurity Firewall V4,Software,5,600,3000,499.16,2500.84,1049.5400000000002
2026-07-17,TXN-640997,Cybersecurity Firewall V4,Software,10,600,6000,135.74,5864.26,3224.92
2026-04-17,TXN-200025,Cybersecurity Firewall V4,Software,11,600,6600,910.69,5689.3099999999995,2722.9299999999994
2026-03-11,TXN-946278,Enterprise Server Suite,Electronics,9,1200,10800,2611.79,8188.21,4473.0599999999995
2026-07-20,TXN-741553,Enterprise Server Suite,Electronics,1,1200,1200,167.74,1032.26,515.56
2026-01-10,TXN-980979,Workstation Pro Setup,Electronics,11,850,9350,624.78,8725.22,4324.509999999999
2026-07-12,TXN-424058,Workstation Pro Setup,Electronics,3,850,2550,388.11,2161.89,988.8399999999999
2026-05-25,TXN-264437,Cybersecurity Firewall V4,Software,4,600,2400,687.73,1712.27,945.12
2026-06-02,TXN-346476,Cloud Workspace Pro,SaaS,26,45,1170,27.17,1142.83,604.28
2026-04-28,TXN-122995,Cybersecurity Firewall V4,Software,7,600,4200,529.51,3670.49,1789.6499999999999
2026-06-10,TXN-599471,Workstation Pro Setup,Electronics,1,850,850,13.24,836.76,383.77
2026-04-30,TXN-603256,Workstation Pro Setup,Electronics,13,850,11050,818.79,10231.21,4974.579999999999
2026-01-19,TXN-996977,Enterprise Server Suite,Electronics,2,1200,2400,443.74,1956.26,1139.87
2026-05-30,TXN-665836,Enterprise Server Suite,Electronics,11,1200,13200,2372.76,10827.24,5874.889999999999
2026-06-04,TXN-750558,Enterprise Server Suite,Electronics,14,1200,16800,1266.98,15533.02,8126.820000000001
2026-04-23,TXN-332362,AI Analytics API Token,SaaS,18,250,4500,13.11,4486.89,2001.9500000000003
2026-05-25,TXN-595288,Enterprise Server Suite,Electronics,5,1200,6000,894.59,5105.41,2689.5
2026-05-01,TXN-901123,Cloud Workspace Pro,SaaS,14,45,630,24.42,605.58,264.20000000000005
2026-08-04,TXN-141708,Workstation Pro Setup,Electronics,11,850,9350,365.32,8984.68,5234.93
2026-02-06,TXN-455992,Enterprise Server Suite,Electronics,6,1200,7200,954.76,6245.24,2919.29
2026-05-05,TXN-599964,Cloud Workspace Pro,SaaS,12,45,540,58.76,481.24,277.85
2026-07-17,TXN-945753,AI Analytics API Token,SaaS,46,250,11500,882.25,10617.75,4305.1
2026-07-23,TXN-754986,AI Analytics API Token,SaaS,16,250,4000,222.35,3777.65,1738.0800000000002
2026-02-05,TXN-564535,Workstation Pro Setup,Electronics,1,850,850,158.06,691.94,283.99000000000007
2026-07-20,TXN-837550,Cybersecurity Firewall V4,Software,9,600,5400,659.46,4740.54,2201.81
2026-01-03,TXN-951726,AI Analytics API Token,SaaS,35,250,8750,610.27,8139.73,4736.51
2026-04-19,TXN-502993,Workstation Pro Setup,Electronics,12,850,10200,1828.36,8371.64,3874.879999999999
2026-03-12,TXN-581127,Cloud Workspace Pro,SaaS,22,45,990,47.61,942.39,531.8199999999999
2026-03-25,TXN-818980,Cloud Workspace Pro,SaaS,47,45,2115,79.69,2035.31,1090.6999999999998
2026-05-19,TXN-611188,Enterprise Server Suite,Electronics,2,1200,2400,215.4,2184.6,957.5699999999999
2026-05-28,TXN-196651,Cybersecurity Firewall V4,Software,7,600,4200,385.25,3814.75,2233.27
2026-01-22,TXN-636343,Workstation Pro Setup,Electronics,2,850,1700,269.52,1430.48,778.4300000000001
2026-01-14,TXN-288726,Workstation Pro Setup,Electronics,5,850,4250,35.4,4214.6,1828.6000000000004
2026-07-24,TXN-280645,Cybersecurity Firewall V4,Software,8,600,4800,1259.24,3540.76,2093.7000000000003
2026-08-26,TXN-789692,Enterprise Server Suite,Electronics,1,1200,1200,225.7,974.3,581.1399999999999
2026-06-14,TXN-461756,Enterprise Server Suite,Electronics,10,1200,12000,1202.65,10797.35,5836.200000000001
2026-06-20,TXN-254030,AI Analytics API Token,SaaS,14,250,3500,276.55,3223.45,1793.6699999999998
2026-02-11,TXN-873372,Cloud Workspace Pro,SaaS,36,45,1620,174.86,1445.1399999999999,763.3599999999999
2026-05-02,TXN-133734,Cloud Workspace Pro,SaaS,6,45,270,12.33,257.67,153.32000000000002
2026-02-21,TXN-720160,AI Analytics API Token,SaaS,13,250,3250,132.08,3117.92,1339.92
2026-03-14,TXN-641228,Workstation Pro Setup,Electronics,5,850,4250,207.86,4042.14,2241.5099999999998
2026-07-15,TXN-444937,Enterprise Server Suite,Electronics,9,1200,10800,1184.4,9615.6,5349.59
2026-02-12,TXN-193190,Enterprise Server Suite,Electronics,6,1200,7200,160.81,7039.19,3607.1899999999996
2026-07-27,TXN-650901,Cybersecurity Firewall V4,Software,1,600,600,159.63,440.37,185.94
2026-06-14,TXN-951271,Cybersecurity Firewall V4,Software,1,600,600,103.51,496.49,219.79000000000002
2026-07-08,TXN-958811,Cybersecurity Firewall V4,Software,1,600,600,154.4,445.6,225.11
2026-03-23,TXN-856355,AI Analytics API Token,SaaS,14,250,3500,120.61,3379.39,1918.83
2026-03-18,TXN-201551,Enterprise Server Suite,Electronics,13,1200,15600,14.94,15585.06,8608.8
2026-02-02,TXN-933510,Cloud Workspace Pro,SaaS,23,45,1035,122.64,912.36,430.76
2026-05-05,TXN-265486,Cloud Workspace Pro,SaaS,5,45,225,29.77,195.23,100.19999999999999
2026-01-15,TXN-565448,AI Analytics API Token,SaaS,9,250,2250,64.67,2185.33,1067.37
2026-08-03,TXN-650049,Workstation Pro Setup,Electronics,9,850,7650,268.64,7381.36,4166.69
2026-07-10,TXN-184667,Enterprise Server Suite,Electronics,12,1200,14400,227.48,14172.52,6807.950000000001
2026-03-11,TXN-511811,Cybersecurity Firewall V4,Software,2,600,1200,285.42,914.5799999999999,383.06999999999994
2026-06-13,TXN-752315,Cybersecurity Firewall V4,Software,8,600,4800,472.69,4327.31,2498.7300000000005
2026-07-15,TXN-302268,Workstation Pro Setup,Electronics,3,850,2550,146.5,2403.5,1087.92
2026-05-07,TXN-423860,Cloud Workspace Pro,SaaS,14,45,630,5.17,624.83,330.53000000000003
2026-03-06,TXN-325825,Workstation Pro Setup,Electronics,12,850,10200,1487.65,8712.35,3703.1900000000005
2026-05-04,TXN-962035,Enterprise Server Suite,Electronics,2,1200,2400,246.18,2153.82,1148.8700000000001
2026-03-06,TXN-198843,Cybersecurity Firewall V4,Software,1,600,600,123.9,476.1,260.92
2026-08-11,TXN-922922,Cybersecurity Firewall V4,Software,11,600,6600,293.16,6306.84,3659.63
2026-01-28,TXN-663998,Cloud Workspace Pro,SaaS,36,45,1620,112.84,1507.16,773.7
2026-03-22,TXN-397668,Enterprise Server Suite,Electronics,10,1200,12000,2472.8,9527.2,4640.050000000001
2026-07-17,TXN-193476,Enterprise Server Suite,Electronics,11,1200,13200,2625.3,10574.7,5335.68
2026-05-09,TXN-393128,Workstation Pro Setup,Electronics,4,850,3400,634.1,2765.9,1184.0800000000002
2026-08-02,TXN-709557,Workstation Pro Setup,Electronics,10,850,8500,1584.62,6915.38,3083.94
2026-03-11,TXN-815663,Cloud Workspace Pro,SaaS,6,45,270,2.43,267.57,132.84
2026-07-23,TXN-844974,Enterprise Server Suite,Electronics,5,1200,6000,434.89,5565.11,2389.72
2026-02-22,TXN-749362,Workstation Pro Setup,Electronics,8,850,6800,1271.82,5528.18,2915.2100000000005
2026-08-27,TXN-952756,AI Analytics API Token,SaaS,15,250,3750,59.77,3690.23,1499.69
